trip_id,arrival_time,departure_time,stop_id,stop_sequence
0_8_20,08:20:00,08:20:00,2101,0
0_8_20,08:21:52,08:21:52,909,1
0_8_20,08:24:17,08:24:17,2790,2
0_8_20,08:26:02,08:26:02,236,3
0_8_20,08:28:47,08:28:47,2855,4
0_8_20,08:31:32,08:31:32,707,5
0_8_20,08:34:49,08:34:49,570,6
0_8_20,08:36:22,08:36:22,4393,7
0_8_20,08:39:54,08:39:54,2319,8
0_8_20,08:46:25,08:46:25,2669,9
0_8_20,08:49:29,08:49:29,2822,10
0_8_20,08:52:53,08:52:53,1358,11
0_8_20,08:56:01,08:56:01,676,12
0_8_20,08:58:04,08:58:04,1703,13
0_8_20,09:00:15,09:00:15,3331,14
0_8_20,09:04:08,09:04:08,3182,15
0_8_20,09:08:17,09:08:17,2997,16
0_8_20,09:11:23,09:11:23,880,17
0_8_20,09:14:13,09:14:13,884,18
0_8_20,09:17:45,09:17:45,2872,19
0_8_20,09:19:35,09:19:35,746,20
0_8_20,09:22:30,09:22:30,1317,21
0_8_20,09:24:20,09:24:20,2570,22
0_8_20,09:26:13,09:26:13,2817,23
0_8_20,09:27:59,09:27:59,678,24
0_8_20,09:29:20,09:29:20,650,25
0_8_20,09:34:11,09:34:11,533,26
0_8_20,09:38:37,09:38:37,2932,27
0_8_20,09:39:33,09:39:33,1984,28
0_8_20,09:41:05,09:41:05,3207,29
0_8_20,09:42:18,09:42:18,466,30
0_8_20,09:42:58,09:42:58,319,31
0_8_20,09:45:16,09:45:16,2609,32
0_8_20,09:47:11,09:47:11,1531,33
0_8_20,09:48:55,09:48:55,2732,34
0_8_20,09:50:51,09:50:51,166,35
0_8_20,09:51:32,09:51:32,1368,36
0_8_20,09:55:13,09:55:13,2573,37
0_8_20,09:57:10,09:57:10,422,38
0_8_20,09:58:55,09:58:55,2837,39
0_8_20,10:00:10,10:00:10,47,40
0_8_20,10:00:49,10:00:49,1886,41
0_8_20,10:02:45,10:02:45,952,42
0_8_20,10:05:36,10:05:36,2968,43
0_8_30,08:30:00,08:30:00,2101,0
0_8_30,08:31:52,08:31:52,909,1
0_8_30,08:34:17,08:34:17,2790,2
0_8_30,08:36:02,08:36:02,236,3
0_8_30,08:38:47,08:38:47,2855,4
0_8_30,08:41:32,08:41:32,707,5
0_8_30,08:44:49,08:44:49,570,6
0_8_30,08:46:22,08:46:22,4393,7
0_8_30,08:49:54,08:49:54,2319,8
0_8_30,08:56:25,08:56:25,2669,9
0_8_30,08:59:29,08:59:29,2822,10
0_8_30,09:02:53,09:02:53,1358,11
0_8_30,09:06:01,09:06:01,676,12
0_8_30,09:08:04,09:08:04,1703,13
0_8_30,09:10:15,09:10:15,3331,14
0_8_30,09:14:08,09:14:08,3182,15
0_8_30,09:18:17,09:18:17,2997,16
0_8_30,09:21:23,09:21:23,880,17
0_8_30,09:24:13,09:24:13,884,18
0_8_30,09:27:45,09:27:45,2872,19
0_8_30,09:29:35,09:29:35,746,20
0_8_30,09:32:30,09:32:30,1317,21
0_8_30,09:34:20,09:34:20,2570,22
0_8_30,09:36:13,09:36:13,2817,23
0_8_30,09:37:59,09:37:59,678,24
0_8_30,09:39:20,09:39:20,650,25
0_8_30,09:44:11,09:44:11,533,26
0_8_30,09:48:37,09:48:37,2932,27
0_8_30,09:49:33,09:49:33,1984,28
0_8_30,09:51:05,09:51:05,3207,29
0_8_30,09:52:18,09:52:18,466,30
0_8_30,09:52:58,09:52:58,319,31
0_8_30,09:55:16,09:55:16,2609,32
0_8_30,09:57:11,09:57:11,1531,33
0_8_30,09:58:55,09:58:55,2732,34
0_8_30,10:00:51,10:00:51,166,35
0_8_30,10:01:32,10:01:32,1368,36
0_8_30,10:05:13,10:05:13,2573,37
0_8_30,10:07:10,10:07:10,422,38
0_8_30,10:08:55,10:08:55,2837,39
0_8_30,10:10:10,10:10:10,47,40
0_8_30,10:10:49,10:10:49,1886,41
0_8_30,10:12:45,10:12:45,952,42
0_8_30,10:15:36,10:15:36,2968,43
0_8_40,08:40:00,08:40:00,2101,0
0_8_40,08:41:52,08:41:52,909,1
0_8_40,08:44:17,08:44:17,2790,2
0_8_40,08:46:02,08:46:02,236,3
0_8_40,08:48:47,08:48:47,2855,4
0_8_40,08:51:32,08:51:32,707,5
0_8_40,08:54:49,08:54:49,570,6
0_8_40,08:56:22,08:56:22,4393,7
0_8_40,08:59:54,08:59:54,2319,8
0_8_40,09:06:25,09:06:25,2669,9
0_8_40,09:09:29,09:09:29,2822,10
0_8_40,09:12:53,09:12:53,1358,11
0_8_40,09:16:01,09:16:01,676,12
0_8_40,09:18:04,09:18:04,1703,13
0_8_40,09:20:15,09:20:15,3331,14
0_8_40,09:24:08,09:24:08,3182,15
0_8_40,09:28:17,09:28:17,2997,16
0_8_40,09:31:23,09:31:23,880,17
0_8_40,09:34:13,09:34:13,884,18
0_8_40,09:37:45,09:37:45,2872,19
0_8_40,09:39:35,09:39:35,746,20
0_8_40,09:42:30,09:42:30,1317,21
0_8_40,09:44:20,09:44:20,2570,22
0_8_40,09:46:13,09:46:13,2817,23
0_8_40,09:47:59,09:47:59,678,24
0_8_40,09:49:20,09:49:20,650,25
0_8_40,09:54:11,09:54:11,533,26
0_8_40,09:58:37,09:58:37,2932,27
0_8_40,09:59:33,09:59:33,1984,28
0_8_40,10:01:05,10:01:05,3207,29
0_8_40,10:02:18,10:02:18,466,30
0_8_40,10:02:58,10:02:58,319,31
0_8_40,10:05:16,10:05:16,2609,32
0_8_40,10:07:11,10:07:11,1531,33
0_8_40,10:08:55,10:08:55,2732,34
0_8_40,10:10:51,10:10:51,166,35
0_8_40,10:11:32,10:11:32,1368,36
0_8_40,10:15:13,10:15:13,2573,37
0_8_40,10:17:10,10:17:10,422,38
0_8_40,10:18:55,10:18:55,2837,39
0_8_40,10:20:10,10:20:10,47,40
0_8_40,10:20:49,10:20:49,1886,41
0_8_40,10:22:45,10:22:45,952,42
0_8_40,10:25:36,10:25:36,2968,43
0_8_50,08:50:00,08:50:00,2101,0
0_8_50,08:51:52,08:51:52,909,1
0_8_50,08:54:17,08:54:17,2790,2
0_8_50,08:56:02,08:56:02,236,3
0_8_50,08:58:47,08:58:47,2855,4
0_8_50,09:01:32,09:01:32,707,5
0_8_50,09:04:49,09:04:49,570,6
0_8_50,09:06:22,09:06:22,4393,7
0_8_50,09:09:54,09:09:54,2319,8
0_8_50,09:16:25,09:16:25,2669,9
0_8_50,09:19:29,09:19:29,2822,10
0_8_50,09:22:53,09:22:53,1358,11
0_8_50,09:26:01,09:26:01,676,12
0_8_50,09:28:04,09:28:04,1703,13
0_8_50,09:30:15,09:30:15,3331,14
0_8_50,09:34:08,09:34:08,3182,15
0_8_50,09:38:17,09:38:17,2997,16
0_8_50,09:41:23,09:41:23,880,17
0_8_50,09:44:13,09:44:13,884,18
0_8_50,09:47:45,09:47:45,2872,19
0_8_50,09:49:35,09:49:35,746,20
0_8_50,09:52:30,09:52:30,1317,21
0_8_50,09:54:20,09:54:20,2570,22
0_8_50,09:56:13,09:56:13,2817,23
0_8_50,09:57:59,09:57:59,678,24
0_8_50,09:59:20,09:59:20,650,25
0_8_50,10:04:11,10:04:11,533,26
0_8_50,10:08:37,10:08:37,2932,27
0_8_50,10:09:33,10:09:33,1984,28
0_8_50,10:11:05,10:11:05,3207,29
0_8_50,10:12:18,10:12:18,466,30
0_8_50,10:12:58,10:12:58,319,31
0_8_50,10:15:16,10:15:16,2609,32
0_8_50,10:17:11,10:17:11,1531,33
0_8_50,10:18:55,10:18:55,2732,34
0_8_50,10:20:51,10:20:51,166,35
0_8_50,10:21:32,10:21:32,1368,36
0_8_50,10:25:13,10:25:13,2573,37
0_8_50,10:27:10,10:27:10,422,38
0_8_50,10:28:55,10:28:55,2837,39
0_8_50,10:30:10,10:30:10,47,40
0_8_50,10:30:49,10:30:49,1886,41
0_8_50,10:32:45,10:32:45,952,42
0_8_50,10:35:36,10:35:36,2968,43
0_9_0,09:00:00,09:00:00,2101,0
0_9_0,09:01:52,09:01:52,909,1
0_9_0,09:04:17,09:04:17,2790,2
0_9_0,09:06:02,09:06:02,236,3
0_9_0,09:08:47,09:08:47,2855,4
0_9_0,09:11:32,09:11:32,707,5
0_9_0,09:14:49,09:14:49,570,6
0_9_0,09:16:22,09:16:22,4393,7
0_9_0,09:19:54,09:19:54,2319,8
0_9_0,09:26:25,09:26:25,2669,9
0_9_0,09:29:29,09:29:29,2822,10
0_9_0,09:32:53,09:32:53,1358,11
0_9_0,09:36:01,09:36:01,676,12
0_9_0,09:38:04,09:38:04,1703,13
0_9_0,09:40:15,09:40:15,3331,14
0_9_0,09:44:08,09:44:08,3182,15
0_9_0,09:48:17,09:48:17,2997,16
0_9_0,09:51:23,09:51:23,880,17
0_9_0,09:54:13,09:54:13,884,18
0_9_0,09:57:45,09:57:45,2872,19
0_9_0,09:59:35,09:59:35,746,20
0_9_0,10:02:30,10:02:30,1317,21
0_9_0,10:04:20,10:04:20,2570,22
0_9_0,10:06:13,10:06:13,2817,23
0_9_0,10:07:59,10:07:59,678,24
0_9_0,10:09:20,10:09:20,650,25
0_9_0,10:14:11,10:14:11,533,26
0_9_0,10:18:37,10:18:37,2932,27
0_9_0,10:19:33,10:19:33,1984,28
0_9_0,10:21:05,10:21:05,3207,29
0_9_0,10:22:18,10:22:18,466,30
0_9_0,10:22:58,10:22:58,319,31
0_9_0,10:25:16,10:25:16,2609,32
0_9_0,10:27:11,10:27:11,1531,33
0_9_0,10:28:55,10:28:55,2732,34
0_9_0,10:30:51,10:30:51,166,35
0_9_0,10:31:32,10:31:32,1368,36
0_9_0,10:35:13,10:35:13,2573,37
0_9_0,10:37:10,10:37:10,422,38
0_9_0,10:38:55,10:38:55,2837,39
0_9_0,10:40:10,10:40:10,47,40
0_9_0,10:40:49,10:40:49,1886,41
0_9_0,10:42:45,10:42:45,952,42
0_9_0,10:45:36,10:45:36,2968,43
0_9_10,09:10:00,09:10:00,2101,0
0_9_10,09:11:52,09:11:52,909,1
0_9_10,09:14:17,09:14:17,2790,2
0_9_10,09:16:02,09:16:02,236,3
0_9_10,09:18:47,09:18:47,2855,4
0_9_10,09:21:32,09:21:32,707,5
0_9_10,09:24:49,09:24:49,570,6
0_9_10,09:26:22,09:26:22,4393,7
0_9_10,09:29:54,09:29:54,2319,8
0_9_10,09:36:25,09:36:25,2669,9
0_9_10,09:39:29,09:39:29,2822,10
0_9_10,09:42:53,09:42:53,1358,11
0_9_10,09:46:01,09:46:01,676,12
0_9_10,09:48:04,09:48:04,1703,13
0_9_10,09:50:15,09:50:15,3331,14
0_9_10,09:54:08,09:54:08,3182,15
0_9_10,09:58:17,09:58:17,2997,16
0_9_10,10:01:23,10:01:23,880,17
0_9_10,10:04:13,10:04:13,884,18
0_9_10,10:07:45,10:07:45,2872,19
0_9_10,10:09:35,10:09:35,746,20
0_9_10,10:12:30,10:12:30,1317,21
0_9_10,10:14:20,10:14:20,2570,22
0_9_10,10:16:13,10:16:13,2817,23
0_9_10,10:17:59,10:17:59,678,24
0_9_10,10:19:20,10:19:20,650,25
0_9_10,10:24:11,10:24:11,533,26
0_9_10,10:28:37,10:28:37,2932,27
0_9_10,10:29:33,10:29:33,1984,28
0_9_10,10:31:05,10:31:05,3207,29
0_9_10,10:32:18,10:32:18,466,30
0_9_10,10:32:58,10:32:58,319,31
0_9_10,10:35:16,10:35:16,2609,32
0_9_10,10:37:11,10:37:11,1531,33
0_9_10,10:38:55,10:38:55,2732,34
0_9_10,10:40:51,10:40:51,166,35
0_9_10,10:41:32,10:41:32,1368,36
0_9_10,10:45:13,10:45:13,2573,37
0_9_10,10:47:10,10:47:10,422,38
0_9_10,10:48:55,10:48:55,2837,39
0_9_10,10:50:10,10:50:10,47,40
0_9_10,10:50:49,10:50:49,1886,41
0_9_10,10:52:45,10:52:45,952,42
0_9_10,10:55:36,10:55:36,2968,43
0_9_20,09:20:00,09:20:00,2101,0
0_9_20,09:21:52,09:21:52,909,1
0_9_20,09:24:17,09:24:17,2790,2
0_9_20,09:26:02,09:26:02,236,3
0_9_20,09:28:47,09:28:47,2855,4
0_9_20,09:31:32,09:31:32,707,5
0_9_20,09:34:49,09:34:49,570,6
0_9_20,09:36:22,09:36:22,4393,7
0_9_20,09:39:54,09:39:54,2319,8
0_9_20,09:46:25,09:46:25,2669,9
0_9_20,09:49:29,09:49:29,2822,10
0_9_20,09:52:53,09:52:53,1358,11
0_9_20,09:56:01,09:56:01,676,12
0_9_20,09:58:04,09:58:04,1703,13
0_9_20,10:00:15,10:00:15,3331,14
0_9_20,10:04:08,10:04:08,3182,15
0_9_20,10:08:17,10:08:17,2997,16
0_9_20,10:11:23,10:11:23,880,17
0_9_20,10:14:13,10:14:13,884,18
0_9_20,10:17:45,10:17:45,2872,19
0_9_20,10:19:35,10:19:35,746,20
0_9_20,10:22:30,10:22:30,1317,21
0_9_20,10:24:20,10:24:20,2570,22
0_9_20,10:26:13,10:26:13,2817,23
0_9_20,10:27:59,10:27:59,678,24
0_9_20,10:29:20,10:29:20,650,25
0_9_20,10:34:11,10:34:11,533,26
0_9_20,10:38:37,10:38:37,2932,27
0_9_20,10:39:33,10:39:33,1984,28
0_9_20,10:41:05,10:41:05,3207,29
0_9_20,10:42:18,10:42:18,466,30
0_9_20,10:42:58,10:42:58,319,31
0_9_20,10:45:16,10:45:16,2609,32
0_9_20,10:47:11,10:47:11,1531,33
0_9_20,10:48:55,10:48:55,2732,34
0_9_20,10:50:51,10:50:51,166,35
0_9_20,10:51:32,10:51:32,1368,36
0_9_20,10:55:13,10:55:13,2573,37
0_9_20,10:57:10,10:57:10,422,38
0_9_20,10:58:55,10:58:55,2837,39
0_9_20,11:00:10,11:00:10,47,40
0_9_20,11:00:49,11:00:49,1886,41
0_9_20,11:02:45,11:02:45,952,42
0_9_20,11:05:36,11:05:36,2968,43
0_9_30,09:30:00,09:30:00,2101,0
0_9_30,09:31:52,09:31:52,909,1
0_9_30,09:34:17,09:34:17,2790,2
0_9_30,09:36:02,09:36:02,236,3
0_9_30,09:38:47,09:38:47,2855,4
0_9_30,09:41:32,09:41:32,707,5
0_9_30,09:44:49,09:44:49,570,6
0_9_30,09:46:22,09:46:22,4393,7
0_9_30,09:49:54,09:49:54,2319,8
0_9_30,09:56:25,09:56:25,2669,9
0_9_30,09:59:29,09:59:29,2822,10
0_9_30,10:02:53,10:02:53,1358,11
0_9_30,10:06:01,10:06:01,676,12
0_9_30,10:08:04,10:08:04,1703,13
0_9_30,10:10:15,10:10:15,3331,14
0_9_30,10:14:08,10:14:08,3182,15
0_9_30,10:18:17,10:18:17,2997,16
0_9_30,10:21:23,10:21:23,880,17
0_9_30,10:24:13,10:24:13,884,18
0_9_30,10:27:45,10:27:45,2872,19
0_9_30,10:29:35,10:29:35,746,20
0_9_30,10:32:30,10:32:30,1317,21
0_9_30,10:34:20,10:34:20,2570,22
0_9_30,10:36:13,10:36:13,2817,23
0_9_30,10:37:59,10:37:59,678,24
0_9_30,10:39:20,10:39:20,650,25
0_9_30,10:44:11,10:44:11,533,26
0_9_30,10:48:37,10:48:37,2932,27
0_9_30,10:49:33,10:49:33,1984,28
0_9_30,10:51:05,10:51:05,3207,29
0_9_30,10:52:18,10:52:18,466,30
0_9_30,10:52:58,10:52:58,319,31
0_9_30,10:55:16,10:55:16,2609,32
0_9_30,10:57:11,10:57:11,1531,33
0_9_30,10:58:55,10:58:55,2732,34
0_9_30,11:00:51,11:00:51,166,35
0_9_30,11:01:32,11:01:32,1368,36
0_9_30,11:05:13,11:05:13,2573,37
0_9_30,11:07:10,11:07:10,422,38
0_9_30,11:08:55,11:08:55,2837,39
0_9_30,11:10:10,11:10:10,47,40
0_9_30,11:10:49,11:10:49,1886,41
0_9_30,11:12:45,11:12:45,952,42
0_9_30,11:15:36,11:15:36,2968,43
0_9_40,09:40:00,09:40:00,2101,0
0_9_40,09:41:52,09:41:52,909,1
0_9_40,09:44:17,09:44:17,2790,2
0_9_40,09:46:02,09:46:02,236,3
0_9_40,09:48:47,09:48:47,2855,4
0_9_40,09:51:32,09:51:32,707,5
0_9_40,09:54:49,09:54:49,570,6
0_9_40,09:56:22,09:56:22,4393,7
0_9_40,09:59:54,09:59:54,2319,8
0_9_40,10:06:25,10:06:25,2669,9
0_9_40,10:09:29,10:09:29,2822,10
0_9_40,10:12:53,10:12:53,1358,11
0_9_40,10:16:01,10:16:01,676,12
0_9_40,10:18:04,10:18:04,1703,13
0_9_40,10:20:15,10:20:15,3331,14
0_9_40,10:24:08,10:24:08,3182,15
0_9_40,10:28:17,10:28:17,2997,16
0_9_40,10:31:23,10:31:23,880,17
0_9_40,10:34:13,10:34:13,884,18
0_9_40,10:37:45,10:37:45,2872,19
0_9_40,10:39:35,10:39:35,746,20
0_9_40,10:42:30,10:42:30,1317,21
0_9_40,10:44:20,10:44:20,2570,22
0_9_40,10:46:13,10:46:13,2817,23
0_9_40,10:47:59,10:47:59,678,24
0_9_40,10:49:20,10:49:20,650,25
0_9_40,10:54:11,10:54:11,533,26
0_9_40,10:58:37,10:58:37,2932,27
0_9_40,10:59:33,10:59:33,1984,28
0_9_40,11:01:05,11:01:05,3207,29
0_9_40,11:02:18,11:02:18,466,30
0_9_40,11:02:58,11:02:58,319,31
0_9_40,11:05:16,11:05:16,2609,32
0_9_40,11:07:11,11:07:11,1531,33
0_9_40,11:08:55,11:08:55,2732,34
0_9_40,11:10:51,11:10:51,166,35
0_9_40,11:11:32,11:11:32,1368,36
0_9_40,11:15:13,11:15:13,2573,37
0_9_40,11:17:10,11:17:10,422,38
0_9_40,11:18:55,11:18:55,2837,39
0_9_40,11:20:10,11:20:10,47,40
0_9_40,11:20:49,11:20:49,1886,41
0_9_40,11:22:45,11:22:45,952,42
0_9_40,11:25:36,11:25:36,2968,43
0_9_50,09:50:00,09:50:00,2101,0
0_9_50,09:51:52,09:51:52,909,1
0_9_50,09:54:17,09:54:17,2790,2
0_9_50,09:56:02,09:56:02,236,3
0_9_50,09:58:47,09:58:47,2855,4
0_9_50,10:01:32,10:01:32,707,5
0_9_50,10:04:49,10:04:49,570,6
0_9_50,10:06:22,10:06:22,4393,7
0_9_50,10:09:54,10:09:54,2319,8
0_9_50,10:16:25,10:16:25,2669,9
0_9_50,10:19:29,10:19:29,2822,10
0_9_50,10:22:53,10:22:53,1358,11
0_9_50,10:26:01,10:26:01,676,12
0_9_50,10:28:04,10:28:04,1703,13
0_9_50,10:30:15,10:30:15,3331,14
0_9_50,10:34:08,10:34:08,3182,15
0_9_50,10:38:17,10:38:17,2997,16
0_9_50,10:41:23,10:41:23,880,17
0_9_50,10:44:13,10:44:13,884,18
0_9_50,10:47:45,10:47:45,2872,19
0_9_50,10:49:35,10:49:35,746,20
0_9_50,10:52:30,10:52:30,1317,21
0_9_50,10:54:20,10:54:20,2570,22
0_9_50,10:56:13,10:56:13,2817,23
0_9_50,10:57:59,10:57:59,678,24
0_9_50,10:59:20,10:59:20,650,25
0_9_50,11:04:11,11:04:11,533,26
0_9_50,11:08:37,11:08:37,2932,27
0_9_50,11:09:33,11:09:33,1984,28
0_9_50,11:11:05,11:11:05,3207,29
0_9_50,11:12:18,11:12:18,466,30
0_9_50,11:12:58,11:12:58,319,31
0_9_50,11:15:16,11:15:16,2609,32
0_9_50,11:17:11,11:17:11,1531,33
0_9_50,11:18:55,11:18:55,2732,34
0_9_50,11:20:51,11:20:51,166,35
0_9_50,11:21:32,11:21:32,1368,36
0_9_50,11:25:13,11:25:13,2573,37
0_9_50,11:27:10,11:27:10,422,38
0_9_50,11:28:55,11:28:55,2837,39
0_9_50,11:30:10,11:30:10,47,40
0_9_50,11:30:49,11:30:49,1886,41
0_9_50,11:32:45,11:32:45,952,42
0_9_50,11:35:36,11:35:36,2968,43
0_10_0,10:00:00,10:00:00,2101,0
0_10_0,10:01:52,10:01:52,909,1
0_10_0,10:04:17,10:04:17,2790,2
0_10_0,10:06:02,10:06:02,236,3
0_10_0,10:08:47,10:08:47,2855,4
0_10_0,10:11:32,10:11:32,707,5
0_10_0,10:14:49,10:14:49,570,6
0_10_0,10:16:22,10:16:22,4393,7
0_10_0,10:19:54,10:19:54,2319,8
0_10_0,10:26:25,10:26:25,2669,9
0_10_0,10:29:29,10:29:29,2822,10
0_10_0,10:32:53,10:32:53,1358,11
0_10_0,10:36:01,10:36:01,676,12
0_10_0,10:38:04,10:38:04,1703,13
0_10_0,10:40:15,10:40:15,3331,14
0_10_0,10:44:08,10:44:08,3182,15
0_10_0,10:48:17,10:48:17,2997,16
0_10_0,10:51:23,10:51:23,880,17
0_10_0,10:54:13,10:54:13,884,18
0_10_0,10:57:45,10:57:45,2872,19
0_10_0,10:59:35,10:59:35,746,20
0_10_0,11:02:30,11:02:30,1317,21
0_10_0,11:04:20,11:04:20,2570,22
0_10_0,11:06:13,11:06:13,2817,23
0_10_0,11:07:59,11:07:59,678,24
0_10_0,11:09:20,11:09:20,650,25
0_10_0,11:14:11,11:14:11,533,26
0_10_0,11:18:37,11:18:37,2932,27
0_10_0,11:19:33,11:19:33,1984,28
0_10_0,11:21:05,11:21:05,3207,29
0_10_0,11:22:18,11:22:18,466,30
0_10_0,11:22:58,11:22:58,319,31
0_10_0,11:25:16,11:25:16,2609,32
0_10_0,11:27:11,11:27:11,1531,33
0_10_0,11:28:55,11:28:55,2732,34
0_10_0,11:30:51,11:30:51,166,35
0_10_0,11:31:32,11:31:32,1368,36
0_10_0,11:35:13,11:35:13,2573,37
0_10_0,11:37:10,11:37:10,422,38
0_10_0,11:38:55,11:38:55,2837,39
0_10_0,11:40:10,11:40:10,47,40
0_10_0,11:40:49,11:40:49,1886,41
0_10_0,11:42:45,11:42:45,952,42
0_10_0,11:45:36,11:45:36,2968,43
0_10_10,10:10:00,10:10:00,2101,0
0_10_10,10:11:52,10:11:52,909,1
0_10_10,10:14:17,10:14:17,2790,2
0_10_10,10:16:02,10:16:02,236,3
0_10_10,10:18:47,10:18:47,2855,4
0_10_10,10:21:32,10:21:32,707,5
0_10_10,10:24:49,10:24:49,570,6
0_10_10,10:26:22,10:26:22,4393,7
0_10_10,10:29:54,10:29:54,2319,8
0_10_10,10:36:25,10:36:25,2669,9
0_10_10,10:39:29,10:39:29,2822,10
0_10_10,10:42:53,10:42:53,1358,11
0_10_10,10:46:01,10:46:01,676,12
0_10_10,10:48:04,10:48:04,1703,13
0_10_10,10:50:15,10:50:15,3331,14
0_10_10,10:54:08,10:54:08,3182,15
0_10_10,10:58:17,10:58:17,2997,16
0_10_10,11:01:23,11:01:23,880,17
0_10_10,11:04:13,11:04:13,884,18
0_10_10,11:07:45,11:07:45,2872,19
0_10_10,11:09:35,11:09:35,746,20
0_10_10,11:12:30,11:12:30,1317,21
0_10_10,11:14:20,11:14:20,2570,22
0_10_10,11:16:13,11:16:13,2817,23
0_10_10,11:17:59,11:17:59,678,24
0_10_10,11:19:20,11:19:20,650,25
0_10_10,11:24:11,11:24:11,533,26
0_10_10,11:28:37,11:28:37,2932,27
0_10_10,11:29:33,11:29:33,1984,28
0_10_10,11:31:05,11:31:05,3207,29
0_10_10,11:32:18,11:32:18,466,30
0_10_10,11:32:58,11:32:58,319,31
0_10_10,11:35:16,11:35:16,2609,32
0_10_10,11:37:11,11:37:11,1531,33
0_10_10,11:38:55,11:38:55,2732,34
0_10_10,11:40:51,11:40:51,166,35
0_10_10,11:41:32,11:41:32,1368,36
0_10_10,11:45:13,11:45:13,2573,37
0_10_10,11:47:10,11:47:10,422,38
0_10_10,11:48:55,11:48:55,2837,39
0_10_10,11:50:10,11:50:10,47,40
0_10_10,11:50:49,11:50:49,1886,41
0_10_10,11:52:45,11:52:45,952,42
0_10_10,11:55:36,11:55:36,2968,43
0_10_20,10:20:00,10:20:00,2101,0
0_10_20,10:21:52,10:21:52,909,1
0_10_20,10:24:17,10:24:17,2790,2
0_10_20,10:26:02,10:26:02,236,3
0_10_20,10:28:47,10:28:47,2855,4
0_10_20,10:31:32,10:31:32,707,5
0_10_20,10:34:49,10:34:49,570,6
0_10_20,10:36:22,10:36:22,4393,7
0_10_20,10:39:54,10:39:54,2319,8
0_10_20,10:46:25,10:46:25,2669,9
0_10_20,10:49:29,10:49:29,2822,10
0_10_20,10:52:53,10:52:53,1358,11
0_10_20,10:56:01,10:56:01,676,12
0_10_20,10:58:04,10:58:04,1703,13
0_10_20,11:00:15,11:00:15,3331,14
0_10_20,11:04:08,11:04:08,3182,15
0_10_20,11:08:17,11:08:17,2997,16
0_10_20,11:11:23,11:11:23,880,17
0_10_20,11:14:13,11:14:13,884,18
0_10_20,11:17:45,11:17:45,2872,19
0_10_20,11:19:35,11:19:35,746,20
0_10_20,11:22:30,11:22:30,1317,21
0_10_20,11:24:20,11:24:20,2570,22
0_10_20,11:26:13,11:26:13,2817,23
0_10_20,11:27:59,11:27:59,678,24
0_10_20,11:29:20,11:29:20,650,25
0_10_20,11:34:11,11:34:11,533,26
0_10_20,11:38:37,11:38:37,2932,27
0_10_20,11:39:33,11:39:33,1984,28
0_10_20,11:41:05,11:41:05,3207,29
0_10_20,11:42:18,11:42:18,466,30
0_10_20,11:42:58,11:42:58,319,31
0_10_20,11:45:16,11:45:16,2609,32
0_10_20,11:47:11,11:47:11,1531,33
0_10_20,11:48:55,11:48:55,2732,34
0_10_20,11:50:51,11:50:51,166,35
0_10_20,11:51:32,11:51:32,1368,36
0_10_20,11:55:13,11:55:13,2573,37
0_10_20,11:57:10,11:57:10,422,38
0_10_20,11:58:55,11:58:55,2837,39
0_10_20,12:00:10,12:00:10,47,40
0_10_20,12:00:49,12:00:49,1886,41
0_10_20,12:02:45,12:02:45,952,42
0_10_20,12:05:36,12:05:36,2968,43
0_10_30,10:30:00,10:30:00,2101,0
0_10_30,10:31:52,10:31:52,909,1
0_10_30,10:34:17,10:34:17,2790,2
0_10_30,10:36:02,10:36:02,236,3
0_10_30,10:38:47,10:38:47,2855,4
0_10_30,10:41:32,10:41:32,707,5
0_10_30,10:44:49,10:44:49,570,6
0_10_30,10:46:22,10:46:22,4393,7
0_10_30,10:49:54,10:49:54,2319,8
0_10_30,10:56:25,10:56:25,2669,9
0_10_30,10:59:29,10:59:29,2822,10
0_10_30,11:02:53,11:02:53,1358,11
0_10_30,11:06:01,11:06:01,676,12
0_10_30,11:08:04,11:08:04,1703,13
0_10_30,11:10:15,11:10:15,3331,14
0_10_30,11:14:08,11:14:08,3182,15
0_10_30,11:18:17,11:18:17,2997,16
0_10_30,11:21:23,11:21:23,880,17
0_10_30,11:24:13,11:24:13,884,18
0_10_30,11:27:45,11:27:45,2872,19
0_10_30,11:29:35,11:29:35,746,20
0_10_30,11:32:30,11:32:30,1317,21
0_10_30,11:34:20,11:34:20,2570,22
0_10_30,11:36:13,11:36:13,2817,23
0_10_30,11:37:59,11:37:59,678,24
0_10_30,11:39:20,11:39:20,650,25
0_10_30,11:44:11,11:44:11,533,26
0_10_30,11:48:37,11:48:37,2932,27
0_10_30,11:49:33,11:49:33,1984,28
0_10_30,11:51:05,11:51:05,3207,29
0_10_30,11:52:18,11:52:18,466,30
0_10_30,11:52:58,11:52:58,319,31
0_10_30,11:55:16,11:55:16,2609,32
0_10_30,11:57:11,11:57:11,1531,33
0_10_30,11:58:55,11:58:55,2732,34
0_10_30,12:00:51,12:00:51,166,35
0_10_30,12:01:32,12:01:32,1368,36
0_10_30,12:05:13,12:05:13,2573,37
0_10_30,12:07:10,12:07:10,422,38
0_10_30,12:08:55,12:08:55,2837,39
0_10_30,12:10:10,12:10:10,47,40
0_10_30,12:10:49,12:10:49,1886,41
0_10_30,12:12:45,12:12:45,952,42
0_10_30,12:15:36,12:15:36,2968,43
0_10_40,10:40:00,10:40:00,2101,0
